HEAD,0.000,12.000,
f000001,12.000,16.680,"Good evening, from Wake Chapel at Wake Forest University at Winston-Salem, North Carolina."
f000002,16.680,17.200,I'm Jim Lehrer of the News Hour on PBS.
f000003,17.200,21.860,"Welcome to this second election 2000 debate between the Republican candidate for president, Gov."
f000004,21.860,26.280,"George W. Bush of Texas, and the Democratic candidate, Vice President Al Gore."
n000001,26.280,26.920,(SILENCE)
f000005,26.920,30.120,These debates are sponsored by the Commission on Presidential Debates.
n000002,30.120,30.440,(SILENCE)
f000006,30.440,35.160,The format and the rules are those negotiated by representatives of the two campaigns.
n000003,35.160,35.800,(SILENCE)
f000007,35.800,39.400,Only the subjects tonight and the questions are mine.
f000008,39.400,41.360,The format tonight is that of a conversation.
n000004,41.360,41.840,(SILENCE)
f000009,41.840,48.240,"The only prevailing rule is that no single response can ever, ever exceed two minutes."
n000005,48.240,49.120,(SILENCE)
f000010,49.120,54.860,"The prevailing rule for the audience here in the hall is as always, absolute quiet, please."
n000006,54.860,55.400,(SILENCE)
f000011,55.400,58.840,"Good evening, Governor Bush, Vice President Gore."
n000007,58.840,59.520,(SILENCE)
f000012,59.520,66.280,"The end of our 90 minutes last week in Boston, the total time each of you took was virtually the same."
f000013,66.280,70.180,"Let's see if we can do the same tonight, or come close."
f000014,70.180,71.960,"Governor Bush, the first question goes to you."
n000008,71.960,73.920,(SILENCE)
f000015,73.920,87.280,"One of you is about to be elected the leader of the single-most powerful nation in the world, economically, financially, militarily, diplomatically, you name it."
f000016,87.280,92.160,Have you formed any guiding principles for exercising this enormous power?
n000009,92.160,93.000,(SILENCE)
f000017,93.000,94.840,"I have, I have."
f000018,94.840,99.180,First question is what's in the best interests of the United States?
f000019,99.180,101.160,What's in the best interests of our people?
n000010,101.160,102.600,(SILENCE)
f000020,102.600,106.200,When it comes to foreign policy that will be my guiding question.
n000011,106.200,107.200,(SILENCE)
f000021,107.200,108.840,Is it in our nation's interests?
n000012,108.840,109.600,(SILENCE)
f000022,109.600,112.040,Peace in the Middle East is in our nation's interests.
n000013,112.040,112.760,(SILENCE)
f000023,112.760,119.600,Having a hemisphere that is free for trade and peaceful is in our nation's interests.
n000014,119.600,120.480,(SILENCE)
f000024,120.480,123.560,Strong relations in Europe is in our nation's interest.
f000025,123.560,125.640,I've thought a lot about what it means to be the president.
f000026,125.640,150.600,"I also understand that an administration is not one person, but an administration is dedicated citizens who are called by the president to serve the country, to serve a cause greater than self, and so I've thought about an administration of people who represent all America, but people who understand my compassionate and conservative philosophy."
n000015,150.600,151.280,(SILENCE)
f000027,151.280,159.520,"I haven't started naming names except for one person, and that's Mr. Richard Cheney who I thought did a great job the other night."
f000028,159.520,165.800,He's a vice presidential nominee who represents -- I think people got to see why I picked him.
f000029,165.800,170.760,He's man of solid judgment and he's going to be a person to stand by my side.
