HEAD,0.000,0.000,
f000001,0.000,7.940,"All right, moving on now to divisions in our country, the first question goes to Governor Clinton for 2 minutes, and Ann will ask it."
n000001,7.940,9.280,(SILENCE)
f000002,9.280,13.200,"Governor Clinton, can you tell us what your definition of the word ""family"" is?"
n000002,13.200,17.520,(SILENCE)
f000003,17.520,27.600,"A family involves at least one parent, whether natural or adoptive or foster, and children."
n000003,27.600,29.000,(SILENCE)
f000004,29.000,44.160,"A good family is a place where love and discipline and good values are transmuted (sic) from the elders to the children, a place where people turn for refuge, and where they know they’re the most important people in the world."
n000004,44.160,45.520,(SILENCE)
f000005,45.520,48.640,America has a lot of families that are in trouble today.
n000005,48.640,49.760,(SILENCE)
f000006,49.760,52.600,There’s been a lot of talk about family values in this campaign.
n000006,52.600,53.920,(SILENCE)
f000007,53.920,56.200,I know a lot about that.
f000008,56.200,59.440,"I was born to a widowed mother who gave me family values, and grandparents."
n000007,59.440,60.160,(SILENCE)
f000009,60.160,62.800,I’ve seen the family values of my people in Arkansas.
n000008,62.800,63.560,(SILENCE)
f000010,63.560,77.580,I’ve seen the family values of all these people in America who are out there killing themselves working harder for less in a country that’s had the worst economic years in 50 years and the first decline in industrial production ever.
n000009,77.580,78.600,(SILENCE)
f000011,78.600,103.680,"I think the president owes it to family values to show that he values America’s families, whether they’re people on welfare you’re trying to move from welfare to work, the working poor whom I think deserve a tax break to lift them above poverty if they’ve got a child in the house and working 40 hours a week, working families who deserve a fair tax system and the opportunity for constant retraining; they deserve a strong economy."
f000012,103.680,107.360,And I think they deserve a family and medical leave act.
n000010,107.360,107.840,(SILENCE)
f000013,107.840,109.680,Seventy-two other nations have been able to do it.
n000011,109.680,110.280,(SILENCE)
f000014,110.280,117.240,"Mr. Bush vetoed it twice because he says we can’t do something seventy-two other countries do, even though there was a small business exemption."
n000012,117.240,118.000,(SILENCE)
f000015,118.000,122.800,"So with all the talk about family values, I know about family values — I wouldn’t be here without them."
n000013,122.800,123.480,(SILENCE)
f000016,123.480,143.560,"The best expression of my family values is that tonight’s my 17th wedding anniversary, and I’d like to close my question by just wishing my wife a happy anniversary, and thank you, my daughter, for being here."
f000017,143.560,143.561,(APPLAUSE)
f000018,143.561,144.200,"President Bush, one minute."
f000019,144.200,161.480,"Well, I would say that one meeting that made a profound impression on me was when the mayors of the big cities, including the mayor of Los Angeles, a Democrat, came to see me, and they unanimously said the decline in urban America stems from the decline in the American family."
n000014,161.480,162.160,(SILENCE)
f000020,162.160,164.440,So I do think we need to strengthen family.
f000021,164.440,172.360,"When Barbara holds an AIDS baby, she’s showing a certain compassion for family; when she reads to children, the same thing."
f000022,172.360,181.320,"I believe that discipline and respect for the law — all of these things should be taught to children, not in our schools, but families have to do that."
n000015,181.320,181.720,(SILENCE)
f000023,181.720,188.500,"I’m appalled at the highest outrageous numbers of divorces — it happens in families, it’s happened in ours."
n000016,188.500,188.920,(SILENCE)
f000024,188.920,190.280,But it’s gotten too much.
n000017,190.280,190.720,(SILENCE)
f000025,190.720,195.800,And I just think that we ought to do everything we can to respect the American family.
f000026,195.800,197.200,It can be a single-parent family.
n000018,197.200,197.760,(SILENCE)
f000027,197.760,199.660,Those mothers need help.
f000028,199.660,206.840,And one way to do it is to get these deadbeat fathers to pay their obligations to these mothers — that will help strengthen the American family.
f000029,206.840,210.600,And there’s a whole bunch of other things that I can’t click off in this short period of time.
f000030,210.600,213.200,"All right, Mr. Perot, you have one minute."
n000019,213.200,214.000,(SILENCE)
f000031,214.000,231.180,"If I had to solve all the problems that face this country and I could be granted one wish as we started down the trail to rebuild the job base, the schools and so on and so forth, I would say a strong family unit in every home, where every child is loved, nurtured, and encouraged."
n000020,231.180,231.920,(SILENCE)
f000032,231.920,236.560,A little child before they’re 18 months learns to think well of himself or herself or poorly.
n000021,236.560,237.600,(SILENCE)
f000033,237.600,240.680,They develop a positive or negative self- image.
f000034,240.680,243.320,At a very early age they learn how to learn.
f000035,243.320,251.000,"If we have children who are not surrounded with love and affection — you see, I look at my grandchildren and wonder if they’ll ever learn to walk because they’re always in someone’s arms."
n000022,251.000,251.760,(SILENCE)
f000036,251.760,256.200,"And I think, my gosh, wouldn’t it be wonderful if every child had that love and support."
f000037,256.200,256.760,But they don’t.
n000023,256.760,257.680,(SILENCE)
f000038,257.680,263.800,We will not be a great country unless we have a strong family unit in every home.
f000039,263.800,286.480,"And I think you can use the White House as a bully pulpit to stress the importance of these little children, particularly in their young and formative years, to mold these little precious pieces of clay so that they, too, can live rich full lives when they’re grown."
f000040,286.480,286.481,(APPLAUSE)
f000041,286.481,288.320,"New question, two-minute answer, goes to President Bush."
f000042,288.320,290.340,Sandy will ask it.
f000043,290.340,297.920,"Mr. President, there’s been a lot of talk about Harry Truman in this campaign, so much so that I think tomorrow I’ll wake up and see him named as the next commissioner of baseball."
f000044,297.920,297.921,(Laughter)
f000045,297.921,302.840,The thing that Mr. Truman didn’t have to deal with is drugs.
n000024,302.840,303.680,(SILENCE)
f000046,303.680,309.080,Americans are increasingly alarmed about drug-related crimes in cities and suburbs.
f000047,309.080,312.720,And your administration is not the first to have grappled with this.
n000025,312.720,313.920,(SILENCE)
f000048,313.920,331.360,"And are you at all of a mind that maybe it ought to go to another level, if not to what’s advocated by William F. Buckley, Jr. and Milton Friedman, legalization, somewhere between there and where we are now?"
f000049,331.360,332.860,"No, I don’t think that’s the right answer."
f000050,332.860,337.240,I don’t believe legalizing narcotics is the answer.
f000051,337.240,338.700,I just don’t believe that’s the answer.
n000026,338.700,339.440,(SILENCE)
f000052,339.440,343.880,I do believe that there’s some fairly good news out there.
n000027,343.880,344.400,(SILENCE)
f000053,344.400,350.000,"The use of cocaine, for example, by teenagers is dramatically down."
f000054,350.000,355.180,But we’ve got to keep fighting on this war against drugs.
f000055,355.180,357.160,We’re doing a little better in interdiction.
n000028,357.160,358.160,(SILENCE)
f000056,358.160,369.080,"Many of the countries below that used to say, well, this is the US’ problem — if you’d get the demand down, then we wouldn’t have the problem — are working cooperatively with the DEA and the military."
f000057,369.080,372.280,We’re using the military more now in terms of interdiction.
n000029,372.280,372.720,(SILENCE)
f000058,372.720,378.600,"Our funding for recovery is up, recovering the addicts."
f000059,378.600,389.160,"Where we’re not making the progress, Sander, is in — we’re making it in teenagers, and thank God, because I thought what Ross said was most appropriate about these families and these children."
f000060,389.160,391.600,But where we’re not making it is with the confirmed addicts.
n000030,391.600,392.000,(SILENCE)
f000061,392.000,400.880,"And I’ll tell you one place that’s working well, and that is the private sector — Jim Burke and this task force that he has, you may know about it."
f000062,400.880,410.040,"I’ll tell the American people, but this man said I’ll get you a million dollars a day in pro bono advertising, something that’s very hard for the government to do."
n000031,410.040,410.480,(SILENCE)
f000063,410.480,411.340,And he went out and he did it.
f000064,411.340,417.980,"And people are beginning to educate through this program, teaching these kids you shouldn’t use drugs."
f000065,417.980,419.280,So we’re still in the fight.
n000032,419.280,419.680,(SILENCE)
f000066,419.680,428.800,"But I must tell you, I think legalization of narcotics, or something of that nature, in the face of the medical evidence, would be totally counterproductive."
f000067,428.800,432.720,"And I oppose it, and I’m going to stand up and continue to oppose it."
f000068,432.720,432.721,(APPLAUSE)
f000069,432.721,436.120,"Mr. Perot, one minute."
